,pol_filtered,pol
7750,3583.056,15750.9
7751,3654.841,7623.863
7752,3979.382,3205.395
7753,2755.995,2951.087
7754,7398.361,3809.708
7755,4287.024,4396.323
7756,2271.049,12585.58
7757,4545.081,10763.36
7758,3696.996,4781.08
7759,4628.944,3562.808
7760,4121.551,6178.628
7761,10818.34,9206.134
7762,4044.043,3718.736
7763,2565.342,3652.642
7764,5084.629,9193.515
7765,8656.526,3710.483
7766,3330.492,18374.22
7767,5032.447,1708.405
7768,24352.37,5511.807
7769,11159.01,3549.977
7770,8166.514,1619.881
7771,6671.067,2247.043
7772,4532.263,5601.157
7773,3394.297,7642.881
7774,5405.094,5770.086
7775,2366.86,4663.138
7776,7522.354,1456.408
7777,4955.175,3193.498
7778,2779.245,4243.425
7779,12704.93,1941.578
7780,4446.543,5931.284
7781,4587.406,7791.023
7782,3437.435,12585.58
7783,5597.066,8126.35
7784,1946.774,3788.991
7785,5363.562,3871.394
7786,4919.987,7036.323
7787,5751.225,4784.848
7788,2608.014,4095.284
7789,11838.44,2433.144
7790,12585.58,3564.331
7791,2215.393,12585.58
7792,4249.233,4381.545
7793,2389.494,1805.818
7794,2384.733,2349.012
7795,4819.79,4730.778
7796,6118.109,5239.783
7797,11150.22,3525.883
7798,3391.748,9055.519
7799,3298.778,7157.304
7800,1487.151,4330.637
7801,3987.099,16243.66
7802,1831.39,4073.641
7803,5382.749,4802.811
7804,2080.145,8035.244
7805,7460.446,5270.473
7806,12585.58,6971.125
7807,21210.43,2333.197
7808,5125.521,2943.977
7809,1605.448,12585.58
7810,5351.906,3317.895
7811,3862.822,2864.232
7812,14161.34,2646.307
7813,5135.432,3515.994
7814,4342.006,7143.58
7815,3560.07,7839.744
7816,2460.59,3462.535
7817,3514.025,2512.439
7818,3839.69,3402.955
7819,5418.7,4677.892
7820,2500.934,2366.864
7821,12585.58,4386.976
7822,8798.901,5435.54
7823,2190.87,5354.253
7824,17423.7,4301.791
7825,2565.914,3440.021
7826,3873.685,3792.202
7827,2546.049,3350.366
7828,4627.522,11485.81
7829,5179.631,4114.845
7830,7498.969,5870.828
7831,3605.612,3044.205
7832,4375.761,7865.25
7833,3537.53,4107.797
7834,3395.456,7196.282
7835,2683.298,2367.432
7836,4529.869,3665.193
7837,6221.313,9787.717
7838,6843.115,4356.794
7839,2009.519,6022.24
7840,3018.012,7021.448
7841,3746.889,5257.837
7842,2526.278,3515.25
7843,4479.569,4144.553
7844,4384.398,25908.32
7845,9952.485,4094.979
7846,3477.188,10892.25
7847,4215.092,4935.436
7848,4582.715,5782.507
7849,4385.141,6163.443
7850,8662.696,2317.792
7851,2156.927,5011.665
7852,7963.57,3437.38
7853,30267.12,2384.175
7854,2795.466,7195.869
7855,3838.058,7748.556
7856,4135.96,2050.604
7857,4098.994,3343.444
7858,2507.449,3427.759
7859,3838.363,17351.9
7860,4164.958,6857.43
7861,3291.053,9745.219
7862,12306.64,2836.972
7863,5717.434,6876.008
7864,6150.571,3378.811
7865,3440.706,3114.675
7866,4690.093,3983.694
7867,3492.385,8029.943
7868,6239.509,7356.196
7869,2476.499,5649.841
7870,3980.202,5703.87
7871,2960.81,4923.407
7872,16757.61,7088.151
7873,3496.873,9250.416
7874,4616.015,6522.382
7875,2146.763,3833.071
7876,3236.431,5432.546
7877,7024.349,7228.495
7878,2282.54,17342.16
7879,5149.96,3825.698
7880,3502.963,2073.176
7881,5032.395,3066.823
7882,3777.975,3953.328
7883,7740.73,2443.863
7884,3654.237,2715.277
7885,4184.661,5995.694
7886,6228.033,7122.203
7887,11126.65,4865.403
7888,3398.964,4692.469
7889,3219.561,3354.672
7890,3336.978,4760.489
7891,5708.82,9008.331
7892,3698.23,3502.106
7893,3708.413,5723.938
7894,3376.116,4217.921
7895,8740.531,11073.9
7896,2166.923,3901.755
7897,7711.417,1835.656
7898,5309.754,4956.136
7899,5091.52,10238.98
7900,2337.608,2040.906
7901,3713.631,2886.165
7902,7345.153,4938.599
7903,4296.687,2022.731
7904,3160.83,9156.39
7905,7214.827,2232.93
7906,4247.536,3137.693
7907,2447.707,3061.883
7908,4423.744,5608.229
7909,2026.411,5176.385
7910,4846.821,6393.803
7911,4172.348,3164.748
7912,4757.815,3906.491
7913,5006.258,5353.568
7914,8885.462,4513.47
7915,8640.747,5063.931
7916,3764.643,4703.635
7917,1229.459,6477.627
7918,3509.398,4609.447
7919,2354.751,4655.161
7920,5554.705,2499.025
7921,1746.382,5345.716
7922,3786.435,3029.831
7923,24405.18,2786.051
7924,3574.198,5051.301
7925,4864.851,13241.9
7926,5989.471,9325.406
7927,2883.102,18412.95
7928,4474.861,2832.426
7929,7076.589,4807.469
7930,2574.903,3811.905
7931,3624.253,3686.657
7932,2335.562,2096.954
7933,3397.873,13934.49
7934,4743.399,3116.855
7935,2226.887,4646.367
7936,3414.515,2502.536
7937,4034.913,8495.934
7938,4610.943,3465.689
7939,4679.737,5187.404
7940,7105.325,5134.432
7941,5301.543,12585.58
7942,2698.317,3844.503
7943,4903.517,6591.858
7944,11040.41,4517.884
7945,2911.939,3906.848
7946,2139.468,4990.763
7947,2111.685,13850.62
7948,8763.418,4243.339
7949,6363.607,4973.66
7950,3683.987,5956.713
7951,2067.979,7881.437
7952,3945.03,2729.604
7953,7908.477,6854.733
7954,3324.906,9085.541
7955,9676.151,6060.221
7956,4477.824,2781.223
7957,3609.24,3139.615
7958,1952.726,4431.362
7959,6967.99,7864.524
7960,4610.794,5664.116
7961,2415.134,1748.258
7962,5683.98,8828.611
7963,6250.482,8718.422
7964,4897.033,2306.481
7965,5706.649,1928.769
7966,2115.227,57957.45
7967,4273.507,3101.605
7968,4131.516,2289.349
7969,1528.34,9012.363
7970,7840.892,3289.158
7971,5531.886,7985.398
7972,3196.4,6550.578
7973,3735.399,4379.152
7974,7862.356,6147.603
7975,3010.972,4923.325
7976,3004.534,4512.273
7977,10856.38,6437.25
7978,10741.38,6282.449
7979,9285.428,4092.383
7980,5659.509,8587.633
7981,4128.301,1929.88
7982,4445.509,2640.726
7983,7503.45,4671.932
7984,5168.379,3234.762
7985,174363.9,4713.103
7986,6193.449,5023.173
7987,4236.613,8049.417
7988,18956.25,13110.8
7989,5136.772,4741.295
7990,4631.544,2259.088
7991,2692.276,6640.205
7992,6312.57,5127.915
7993,4853.668,4987.501
7994,5207.697,2890.238
7995,6857.458,4580.025
7996,3855.476,5947.138
7997,2525.561,3200.731
7998,3770.815,17311.48
7999,6188.694,4284.22
8000,4741.931,5412.742
8001,4827.6,10183.78
8002,1963.432,3480.062
8003,3635.477,1594.037
8004,16113.98,6074.838
8005,3001.009,5903.246
8006,4392.627,4268.971
8007,3680.467,1717.15
8008,3127.396,3542.836
8009,5767.344,6857.017
8010,5084.631,9821.549
8011,14239.73,28541.28
8012,3853.565,16252.77
8013,5503.791,5860.289
8014,3138.097,3293.351
8015,3792.934,2752.22
8016,5677.987,7647.656
8017,4545.877,5875.406
8018,4658.438,5751.856
8019,12508.1,2969.347
8020,5118.517,6235.681
8021,3624.504,5719.659
8022,2378.239,3172.099
8023,3718.654,6058.445
8024,2612.629,3014.848
8025,6090.303,4227.067
8026,4975.148,6343.298
8027,6307.809,6043.16
8028,4671.589,3584.685
8029,4439.806,4107.368
8030,2522.082,12618.74
8031,8477.872,5840.761
8032,6627.957,3909.042
8033,1512.905,3438.901
8034,5003.702,3783.464
8035,17006.46,8828.611
8036,3838.3,5991.052
8037,3876.327,3745.136
8038,3296.912,5357.419
8039,6487.64,4302.145
8040,3156.127,12585.58
8041,53142.85,9764.518
8042,2786.253,5154.91
8043,3708.427,12585.58
8044,5336.794,2265.862
8045,6041.87,4357.31
8046,13654.64,3856.377
8047,5664.729,3398.857
8048,2973.107,2793.13
8049,5194.851,12714.85
8050,4276.31,5265.734
8051,3951.039,3544.711
8052,2243.942,14325.4
8053,17483.2,3144.128
8054,2540.801,4510.348
8055,6219.329,6874.909
8056,13300.21,4064.352
8057,4361.997,6263.534
8058,3286.385,4842.81
8059,1988.246,8854.355
8060,3168.75,3879.711
8061,6535.779,3789.874
8062,5429.73,12585.58
8063,3406.037,5657.513
8064,4163.556,2144.212
8065,2516.042,3791.944
8066,1728.413,5648.515
8067,2775.987,4630.539
8068,7774.188,5595.329
8069,4443.442,10559.65
8070,5639.466,2314.499
8071,7030.525,1921.659
8072,6458.843,12585.58
8073,2785.755,5566.387
8074,3128.031,3978.445
8075,4533.667,3589.298
8076,3662.465,3914.317
8077,2560.346,6052.616
8078,5331.437,2846.515
8079,11465.32,3908.304
8080,5471.735,48660.41
8081,2642.33,3122.668
8082,3379.056,3042.302
8083,9727.581,4831.898
8084,6170.716,3213.612
8085,4719.029,12585.58
8086,7135.528,4743.496
8087,3816.209,6037.186
8088,5110.64,4880.99
8089,3297.98,6574.894
8090,1508.187,4121.013
8091,4532.436,4314.941
8092,3724.155,3826.932
8093,6589.812,5327.934
8094,3132.22,4876.261
8095,5890.675,2100.107
8096,3822.106,1987.085
8097,6197.73,6742.027
8098,6241.46,7284.001
8099,4774.188,4321.443
8100,1648.736,7349.645
8101,6921.302,3406.663
8102,5309.358,3106.565
8103,3372.217,6863.016
8104,10092.46,3750.694
8105,6859.219,12585.58
8106,2767.66,6469.084
8107,5076.725,3990.798
8108,5064.738,2171.215
8109,2890.345,2634.922
8110,5469.624,3920.633
8111,2210.004,2486.924
8112,4707.047,2368.894
8113,6773.543,5245.448
8114,4498.955,6920.763
8115,1764.469,4728.6
8116,4140.42,2630.412
8117,6568.382,5911.711
8118,3692.869,3543.158
8119,7731.915,5151.487
8120,2869.111,5363.361
8121,4005.536,3452.074
8122,12255.89,3098.127
8123,5981.702,3993.099
8124,5544.209,5948.226
8125,2180.109,7214.21
8126,7333.701,3568.275
8127,6448.258,2566.303
8128,3592.001,3146.187
8129,9561.922,2628.874
8130,3805.175,1727.647
8131,3557.189,4797.596
8132,5285.718,6916.682
8133,4517.348,7025.366
8134,3960.908,2283.296
8135,4062.86,5146.414
8136,15981.87,2474.469
8137,2139.352,4746.59
8138,2916.295,5443.107
8139,5846.222,3176.296
8140,3188.769,3772.294
8141,123009.5,6377.595
8142,2523.341,3051.37
8143,2955.487,2162.602
8144,3277.136,3620.84
8145,3943.049,4102.302
8146,2301.533,5721.798
8147,9313.975,6193.537
8148,2284.994,4543.308
8149,4632.769,12585.58
8150,3158.516,10436.27
8151,12585.58,3067.923
8152,8600.052,3714.221
8153,4950.66,1350.895
8154,5872.45,3900.949
8155,14972.94,5649.521
8156,3962.678,3850.036
8157,5083.933,2506.715
8158,8178.778,2479.987
8159,5328.208,12585.58
8160,10811.83,4373.557
8161,4411.532,6774.593
8162,3784.77,3329.839
8163,3426.15,2451.348
8164,2911.857,3385.655
8165,10316.42,7536.291
8166,3960.157,1771.001
8167,6472.31,9027.129
8168,6010.993,4167.632
8169,5484.939,26404.07
8170,2954.153,4008.535
8171,3013.088,5558.391
8172,5555.037,3243.623
8173,12585.58,3260.242
8174,2765.405,9698.205
8175,3695.676,4361.828
8176,4941.231,7517.212
8177,3274.324,3322.344
8178,6411.42,12585.58
8179,7343.515,2564.323
8180,5750.051,5204.108
8181,3823.335,2040.85
8182,3547.98,10466.08
8183,4496.638,2352.716
8184,3468.124,14353.24
8185,6102.952,3239.056
8186,2914.322,1676.494
8187,5775.403,5041.269
8188,4103.691,1530.293
8189,2198.102,7323.75
8190,8256.755,4936.767
8191,2290.529,4576.659
8192,3454.835,9058.178
8193,6705.706,3334.134
8194,12585.58,4297.46
8195,6170.74,2311.873
8196,6547.984,3599.767
8197,2162.741,14375.09
8198,3013.897,8347.995
8199,4965.049,8608.835
8200,11395.0,12585.58
8201,3902.034,4542.235
8202,6707.128,3437.31
8203,5753.214,4243.329
8204,3896.15,4906.169
8205,3140.265,12585.58
8206,6954.697,9366.768
8207,1907.614,18374.22
8208,3447.128,2283.017
8209,4271.448,2863.223
8210,5151.682,1482.269
8211,8182.87,5582.003
8212,8105.116,10962.06
8213,1886.802,8690.159
8214,4487.365,6722.079
8215,4314.735,3378.943
8216,3802.915,5117.867
8217,3661.222,4035.568
8218,6591.998,3487.629
8219,12337.06,4681.934
8220,2431.664,5529.938
8221,12585.58,1597.024
8222,1104.395,7059.727
8223,3994.623,8522.337
8224,3619.944,6210.422
8225,9118.12,20738.74
8226,3628.618,2998.717
8227,7435.072,3214.741
8228,8509.379,2343.731
8229,4257.492,8672.643
8230,3381.979,4186.7
8231,12585.58,3293.935
8232,4100.898,2189.138
8233,3455.668,9777.423
8234,4322.593,5222.97
8235,3462.397,2467.002
8236,1956.698,4544.536
8237,7490.557,5458.28
8238,2011.761,5458.372
8239,4141.047,6456.669
8240,2462.692,20837.94
8241,2628.858,3112.389
8242,8852.577,4406.603
8243,4268.959,6052.973
8244,2914.977,2222.371
8245,3755.014,1955.066
8246,3961.96,5266.499
8247,5725.276,6017.006
8248,6267.054,2782.093
8249,8795.051,6620.29
8250,2602.398,3792.464
8251,4930.65,2810.304
8252,2471.675,2812.83
8253,3689.887,2353.866
8254,4263.692,8212.553
8255,5271.383,8828.611
8256,2784.651,6662.966
8257,4347.7,3242.044
8258,4381.073,8032.686
8259,4802.459,8429.502
8260,3193.871,6556.829
8261,1678.252,2193.966
8262,6058.705,3330.211
8263,5216.917,3588.579
8264,5951.168,3137.343
8265,2523.094,2407.615
8266,12585.58,3808.998
8267,7097.978,2170.42
8268,2816.92,3548.981
8269,6015.907,5374.613
8270,4199.369,5203.461
8271,1785.082,7545.01
8272,7477.7,2595.426
8273,2370.847,3423.761
8274,3888.691,3044.331
8275,5379.531,3206.988
8276,9733.149,3951.392
8277,6041.428,2583.418
8278,4712.347,5254.839
8279,4860.271,8391.502
8280,3713.603,4005.319
8281,6187.552,8101.736
8282,3648.203,3815.156
8283,4962.701,18330.6
8284,2952.954,2233.021
8285,3128.342,10083.46
8286,4445.401,4650.427
8287,6432.655,12585.58
8288,12585.58,4841.589
8289,3905.493,13995.73
8290,2961.322,5170.122
8291,3728.501,8655.475
8292,2413.883,8009.823
8293,2325.53,4987.908
8294,3365.406,6146.562
8295,5794.956,8869.153
8296,3495.142,3680.373
8297,7105.952,7734.419
8298,5372.788,3923.315
8299,3807.164,3161.572
8300,7099.3,7107.824
8301,1801.933,9734.796
8302,12585.58,6197.984
8303,17915.57,3124.349
8304,1690.886,18802.65
8305,4908.894,9268.539
8306,2933.721,2932.208
8307,20658.45,5315.155
8308,19037.29,2681.478
8309,2938.39,6379.132
8310,4693.113,2832.217
8311,3735.31,2841.518
8312,5597.892,5825.061
8313,2268.731,3072.663
8314,3393.382,5205.955
8315,3802.353,3894.72
8316,20167.16,3371.309
8317,73458.36,8564.428
8318,18803.66,2403.875
8319,3978.445,4115.671
8320,4784.807,4771.404
8321,7275.292,3333.389
8322,7104.915,1486.932
8323,5332.139,2093.157
8324,3715.63,2237.261
8325,4303.299,6512.18
8326,2703.842,1702.073
8327,5404.9,3884.752
8328,4097.513,3709.707
8329,3474.748,3463.7
8330,5016.242,3689.503
8331,3419.748,5957.179
8332,6593.534,3281.291
8333,4475.703,1954.511
8334,1231.823,3761.0
8335,1418.715,2712.971
8336,3412.487,8516.022
8337,8244.418,5509.682
8338,4981.239,4477.825
8339,2735.18,5064.246
8340,6216.698,4028.894
8341,2412.42,5442.962
8342,4030.011,4986.829
8343,8524.48,6453.612
8344,3415.364,2771.002
8345,10908.31,3984.036
8346,4281.813,9944.755
8347,4184.999,3277.86
8348,10394.79,12585.58
8349,5041.714,5949.853
8350,8234.357,4068.951
8351,7335.193,4718.754
8352,2305.056,3284.659
8353,4801.825,2697.103
8354,5288.645,5740.877
8355,3261.853,1460.262
8356,3667.025,6086.534
8357,4373.22,3651.306
8358,3243.714,7485.207
8359,6838.472,12898.76
8360,2312.975,5278.428
8361,3768.979,1611.187
8362,3839.167,4534.802
8363,2114.535,3758.883
8364,4077.811,5996.565
8365,3358.322,5850.347
8366,2916.961,19963.13
8367,3884.482,1349.519
8368,2453.46,2768.781
8369,4980.183,2415.224
8370,4589.93,4862.573
8371,3562.664,4744.456
8372,5784.054,8966.064
8373,3248.5,4421.94
8374,8828.611,4952.933
8375,5215.415,4574.431
8376,4613.996,4123.504
8377,2378.118,2527.281
8378,15044.49,5264.412
8379,3462.227,12585.58
8380,4773.827,3263.793
8381,3097.442,4342.709
8382,5467.431,2902.662
8383,4999.599,4680.464
8384,5020.803,4662.567
8385,2188.727,6237.269
8386,2070.125,3573.114
8387,2693.159,4838.665
8388,3313.166,4170.606
8389,3986.972,4492.526
8390,7356.436,6116.129
8391,7825.653,4003.564
8392,5325.845,6073.684
8393,8262.669,4063.586
8394,10459.86,10364.36
8395,12585.58,4722.462
8396,4192.598,4502.987
8397,11775.57,14043.11
8398,13925.27,5840.762
8399,2022.227,4799.596
8400,4218.351,4646.887
8401,4670.238,4091.126
8402,12585.58,9147.365
8403,5805.66,2772.611
8404,5528.318,9070.091
8405,2783.372,3709.084
8406,4321.059,2763.308
8407,6463.374,7460.64
8408,13883.13,48076.82
8409,7566.282,2755.47
8410,2294.161,4629.316
8411,4090.187,2834.639
8412,5184.996,3879.493
8413,8114.496,5056.886
8414,2802.519,2245.307
8415,2874.83,3700.094
8416,2653.715,3008.992
8417,2997.529,6986.088
8418,18374.22,7171.407
8419,7215.471,2077.15
8420,2883.478,8675.037
8421,11375.12,6404.138
8422,4530.933,10569.37
8423,2192.154,5481.5
8424,18986.47,3501.406
8425,2105.882,10446.62
8426,12585.58,2781.401
8427,5716.476,3829.812
8428,3705.222,4221.063
8429,3349.701,4524.054
8430,4285.115,6416.616
8431,5369.424,1957.259
8432,7870.561,2542.566
8433,3638.585,2655.722
8434,1563.41,5544.029
8435,12315.1,6207.852
8436,3173.412,5948.369
8437,2940.546,6247.078
8438,5538.443,5404.734
8439,4497.726,4452.322
8440,2273.577,5747.482
8441,2953.85,9277.678
8442,4904.897,12585.58
8443,4075.481,3137.37
8444,1555.412,12585.58
8445,6246.885,35169.68
8446,11050.51,3001.261
8447,3117.466,9325.263
8448,2709.664,5778.799
8449,3838.475,4358.943
8450,3286.116,3247.618
8451,4077.484,3311.245
8452,3157.106,2853.586
8453,2147.749,10655.54
8454,4453.547,5812.553
8455,3029.864,3945.288
8456,4210.568,18674.48
8457,4642.274,4958.151
8458,3875.816,6298.377
8459,2201.41,2424.383
8460,5277.185,2758.069
8461,5566.285,1955.98
8462,4518.168,7547.882
8463,3573.242,12585.58
8464,2177.811,1817.857
8465,3941.436,3241.479
8466,4821.251,3233.901
8467,6613.347,5194.09
8468,6987.692,6262.849
8469,2936.003,2930.563
8470,4846.327,2071.729
8471,3221.021,3521.134
8472,2831.411,4530.916
8473,2570.44,82653.25
8474,6644.529,3714.25
8475,18674.48,4232.115
8476,12080.75,2938.91
8477,2603.117,2633.982
8478,16125.16,8598.968
8479,2651.176,5082.602
8480,5889.792,3249.684
8481,7111.143,3586.701
8482,4314.055,4455.558
8483,8620.121,2537.173
8484,6946.061,2434.591
8485,9862.517,6596.303
8486,3681.407,4463.483
8487,6409.671,3198.582
8488,4042.321,10718.12
8489,4821.748,2128.288
8490,5565.634,5544.285
8491,3312.81,3584.423
8492,7873.933,4571.632
8493,3592.444,4924.791
8494,7623.501,4636.898
8495,4067.345,5656.701
8496,5644.592,9562.776
8497,3541.383,3047.091
8498,3835.335,3056.742
8499,5337.413,12585.58
8500,2962.88,5961.032
8501,4600.926,8084.171
8502,2231.922,3669.029
8503,5048.863,4520.248
8504,2914.875,12585.58
8505,4377.576,7253.784
8506,12585.58,2941.096
8507,4878.649,25166.07
8508,5028.301,5412.191
8509,4703.6,11201.78
8510,8049.948,4780.108
8511,2154.903,6192.437
8512,5407.282,23545.97
8513,4588.127,3408.525
8514,5596.005,5210.759
8515,5872.844,3146.424
8516,6278.566,2715.785
8517,5518.202,7106.747
8518,4007.008,2993.335
8519,3753.567,4980.454
8520,2172.009,13920.97
8521,5356.002,4066.288
8522,1381.655,3729.716
8523,6949.156,3173.357
8524,1727.524,4766.806
8525,4568.486,4249.969
8526,14581.01,3145.444
8527,2687.973,4578.576
8528,2529.604,5289.324
8529,2797.244,8277.172
8530,3917.126,4479.878
8531,3371.337,3306.61
8532,4880.742,2388.582
8533,11172.45,1851.262
8534,963.9678,14663.07
8535,3620.755,2806.882
8536,12585.58,62784.68
8537,3603.696,1868.925
8538,8539.526,3556.837
8539,3761.105,8460.511
8540,5818.517,3271.4
8541,4246.988,6003.786
8542,5764.553,7380.919
8543,3938.139,12590.66
8544,2720.321,2311.558
8545,4566.635,65374.13
8546,2753.606,2605.09
8547,2076.048,4844.309
8548,4444.493,2513.834
8549,4446.733,6430.154
8550,13229.4,4662.816
8551,4455.067,2882.853
8552,3123.426,9528.458
8553,2652.873,6889.359
8554,3532.79,4907.55
8555,3771.5,3503.972
8556,3667.454,4813.617
8557,8034.795,10262.98
8558,4705.008,10283.9
8559,3829.708,22181.81
8560,5177.201,1970.274
8561,14509.95,6223.432
8562,7317.357,2656.469
8563,22507.22,7324.233
8564,3387.424,3264.315
8565,2580.672,3393.064
8566,7130.294,3721.476
8567,4591.777,3853.099
8568,5315.907,1993.909
8569,2032.965,4296.448
8570,4354.456,2733.176
8571,3640.206,7704.419
8572,3263.192,7915.264
8573,2914.527,3379.183
8574,3291.547,6122.03
8575,4649.895,4233.558
8576,2230.399,4537.375
8577,8522.141,5887.661
8578,2024.722,4663.571
8579,2348.171,5684.722
8580,6905.315,1847.849
8581,3968.886,4490.748
8582,2604.079,3695.239
8583,3950.821,3268.452
8584,2898.313,4990.408
8585,4118.059,2140.276
8586,3072.615,3168.823
8587,8646.495,4055.537
8588,8598.717,21889.33
8589,5916.544,3578.404
8590,2232.27,7058.004
8591,2690.99,2754.878
8592,3760.511,6219.543
8593,4073.2,5769.517
8594,4522.856,3384.236
8595,3785.818,2524.97
8596,4984.735,12585.58
8597,3430.779,8452.646
8598,4790.997,5782.027
8599,6168.568,1134.988
8600,2838.198,8230.428
8601,4572.615,3379.336
8602,3370.19,12585.58
8603,6397.254,5154.892
8604,5369.044,7583.483
8605,2299.179,12169.05
8606,6231.385,2910.644
8607,4426.993,3660.256
8608,5530.072,2547.024
8609,4043.41,6093.128
8610,2337.355,3339.939
8611,12079.88,3390.625
8612,4388.615,19838.98
8613,2960.516,4842.625
8614,4831.033,4080.473
8615,5112.531,3101.23
8616,7482.464,3083.353
8617,4532.964,4644.116
8618,3220.052,3877.311
8619,5620.138,9021.283
8620,2313.785,1566.938
8621,4798.215,2992.824
8622,2593.942,3481.391
8623,4508.468,4444.268
8624,2924.91,12585.58
8625,2265.431,4339.839
8626,4193.168,9246.583
8627,2745.808,8476.873
8628,3762.654,7011.087
8629,3289.15,7576.008
8630,3818.091,5820.663
8631,17435.77,3247.671
8632,7082.935,10358.84
8633,3758.345,3757.262
8634,4367.834,5489.674
8635,3160.553,5580.934
8636,3221.943,2343.485
8637,5283.006,2777.793
8638,3711.514,12689.65
8639,2303.212,3093.608
8640,3517.378,2041.48
8641,8828.611,3538.78
8642,2968.481,5940.225
8643,6022.107,9549.096
8644,141790.9,5596.636
8645,1172.268,13968.48
8646,25385.78,3582.105
8647,4022.584,7539.677
8648,2627.102,11113.5
8649,3660.08,9242.233
8650,5981.698,2639.092
8651,4040.441,3679.392
8652,2914.692,5637.538
8653,5356.782,4163.981
8654,4530.775,1959.387
8655,6435.307,5547.459
8656,6775.361,6726.052
8657,2846.84,8241.038
8658,7977.273,5961.957
8659,5364.792,2895.735
8660,2672.81,12585.58
8661,4704.109,1665.217
8662,4419.056,4486.283
8663,4989.757,5203.17
8664,4099.447,7451.268
8665,4812.922,5410.845
8666,12585.58,3812.912
8667,5188.834,5716.968
8668,3311.359,5234.316
8669,7304.736,3004.879
8670,2570.363,4870.312
8671,6675.401,4483.867
8672,12585.58,3546.438
8673,3424.833,4622.117
8674,4392.88,12585.58
8675,8622.692,2594.77
8676,4526.331,7156.417
8677,2547.22,6123.041
8678,3167.009,4139.866
8679,4668.677,12585.58
8680,5554.316,2111.674
8681,9126.478,3426.941
8682,7595.311,28408.01
8683,2314.129,10416.09
8684,5035.486,3553.75
8685,3476.861,2670.191
8686,18674.48,3004.145
8687,4068.327,8716.724
8688,5288.348,5191.66
8689,5327.906,4680.437
8690,1758.889,1888.199
8691,6289.673,1561.38
8692,4875.459,5767.768
8693,2366.467,4594.24
8694,3961.491,3509.672
8695,2402.805,2886.128
8696,4098.541,3123.901
8697,15976.11,7142.095
8698,6868.62,5942.796
8699,5989.658,4668.603
8700,3819.385,12585.58
8701,6761.319,7488.545
8702,4231.126,6059.804
8703,3214.302,12585.58
8704,2914.68,10336.39
8705,3079.005,3136.089
8706,5883.65,6649.444
8707,2425.742,3557.703
8708,6493.648,4837.28
8709,7090.542,12585.58
8710,22621.26,10720.73
8711,2205.586,12535.82
8712,18239.02,4220.394
8713,2380.652,4894.349
8714,2703.811,8065.06
8715,3852.812,3934.991
8716,2809.997,8329.802
8717,5824.292,3947.963
8718,7616.147,26515.2
8719,6664.785,4365.632
8720,4215.481,9081.19
8721,3064.874,31336.55
8722,2950.148,5289.291
8723,94066.07,6349.487
8724,3511.824,12712.64
8725,3136.23,8723.916
8726,3675.194,6179.65
8727,9822.53,8354.006
8728,7935.848,3232.666
8729,4029.664,3753.825
8730,1489.265,3467.733
8731,3808.471,13480.72
8732,4280.763,4833.132
8733,3070.944,4013.404
8734,1606.35,6388.447
8735,2101.202,2909.53
8736,12585.58,7199.657
8737,4115.838,12585.58
8738,2990.68,7692.905
8739,18362.91,4213.834
8740,4394.407,1499.069
8741,2283.488,5360.781
8742,5493.492,3948.031
8743,3462.261,21760.34
8744,9373.909,2174.585
8745,6630.58,3118.634
8746,3746.735,2331.108
8747,12585.58,6361.828
8748,3149.55,8828.611
8749,4235.616,4005.951
8750,6493.47,3901.483
8751,12585.58,9944.682
8752,4117.816,6752.251
8753,2357.041,4221.143
8754,8183.316,3384.511
8755,4030.558,14506.47
8756,2126.305,1544.279
8757,10047.34,4410.392
8758,4779.915,6096.034
8759,2190.08,11636.81
8760,3619.969,12585.58
8761,5893.933,6446.706
8762,4396.998,3853.894
8763,2903.398,5749.777
8764,2918.792,7199.657
8765,3816.7,3589.283
8766,5016.072,4707.937
8767,6774.861,6220.546
8768,4192.513,5075.445
8769,5282.49,6854.559
8770,6369.816,2817.691
8771,8209.575,5943.959
8772,2955.042,8536.486
8773,7565.871,4635.358
8774,4340.835,5400.816
8775,6188.725,3420.963
8776,6147.603,5949.022
8777,3971.798,6288.496
8778,3239.61,6347.278
8779,2111.662,9375.021
8780,3023.534,2923.464
8781,5186.941,7143.58
8782,11830.67,16989.92
8783,3463.487,3854.892
8784,4450.733,3546.52
8785,3345.708,5256.799
8786,5768.031,2341.372
8787,5300.963,9844.889
8788,1846.903,3589.096
8789,4902.789,2709.399
8790,3298.095,3563.525
8791,7601.446,5268.983
8792,12585.58,4712.092
8793,4642.942,5212.158
8794,3973.543,3729.212
8795,2851.221,7074.097
8796,3912.254,2500.191
8797,13343.42,5550.029
8798,4825.638,1485.282
8799,12585.58,6918.317
8800,2764.806,3740.058
8801,3449.627,3555.16
8802,12585.58,2598.53
8803,16831.01,2239.403
8804,5643.182,5564.791
8805,3883.819,8946.36
8806,1551.758,2798.746
8807,2767.826,3397.239
8808,5787.447,3332.573
8809,6774.895,2469.665
8810,12585.58,5607.359
8811,4941.511,12585.58
8812,2874.56,8628.594
8813,2646.22,3460.636
8814,5192.666,2343.426
8815,3631.232,5321.978
8816,3911.784,4978.869
8817,4587.367,6566.616
8818,2443.051,4258.718
8819,6246.439,16708.21
8820,5505.627,3042.449
8821,3258.692,12585.58
8822,1566.414,6478.545
8823,8367.112,3198.37
8824,4977.619,5093.964
8825,7087.53,3105.088
